06/09/2021 09:00,Uppingham,Lottie Scarborough,Regular Speciality Tea - Peppermint - 1.30,1.3,CASH,
06/09/2021 09:01,Uppingham,Ted Sandoval,Large Smoothies - Berry Beautiful - 2.50,2.5,CASH,
06/09/2021 09:02,Uppingham,Lucio Malekan,Large Speciality Tea - Green - 1.60,1.6,CASH,
06/09/2021 09:03,Uppingham,Ann Owen,"Large Speciality Tea - Green - 1.60, Large Speciality Tea - Peppermint - 1.60",3.2,CASH,
06/09/2021 09:04,Uppingham,Mary Mccary,Regular Cortado - 2.05,2.05,CARD,8531476549747070
06/09/2021 09:05,Uppingham,Carrie Wand,"Regular Speciality Tea - Green - 1.30, Regular Cortado - 2.05",3.35,CARD,5283706655832995
06/09/2021 09:06,Uppingham,Eugene Green,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,7222693935602026
06/09/2021 09:07,Uppingham,Terry Pyanowski,Large Cortado - 2.35,2.35,CASH,
06/09/2021 09:08,Uppingham,Charles Edwards,"Regular Speciality Tea - Peppermint - 1.30, Large Speciality Tea - Green - 1.60, Regular Flavoured hot chocolate - Vanilla - 2.60",5.5,CARD,7012989929286723
06/09/2021 09:09,Uppingham,Donna Hernandez,"Large Cortado - 2.35, Large Cortado - 2.35",4.7,CARD,3901542641065635
06/09/2021 09:10,Uppingham,Eugene Matthews,"Large Flavoured latte - Hazelnut - 2.85, Large Speciality Tea - Peppermint - 1.60, Regular Cortado - 2.05, Large Cortado - 2.35, Large Mocha - 2.70, Regular Flavoured latte - Hazelnut - 2.55",14.1,CASH,
06/09/2021 09:11,Uppingham,Richard Wolfe,"Regular Mocha - 2.30, Large Mocha - 2.70",5.0,CARD,6912546791208557
06/09/2021 09:12,Uppingham,Rachel Musante,Large Mocha - 2.70,2.7,CARD,1979283478695540
06/09/2021 09:13,Uppingham,Nancey Cruz,"Large Speciality Tea - Peppermint - 1.60, Regular Flavoured latte - Hazelnut - 2.55, Regular Hot chocolate - 2.20, Large Speciality Tea - Green - 1.60",7.95,CARD,7179520259074688
06/09/2021 09:14,Uppingham,Dana Soto,"Regular Cortado - 2.05, Regular Cortado - 2.05, Large Mocha - 2.70, Large Speciality Tea - Peppermint - 1.60",8.4,CARD,2944195382926979
06/09/2021 09:15,Uppingham,Arron Patterson,"Large Speciality Tea - Peppermint - 1.60, Regular Flavoured latte - Caramel - 2.55, Large Cortado - 2.35",6.5,CASH,
06/09/2021 09:16,Uppingham,Brian Brown,"Large Mocha - 2.70, Large Speciality Tea - Green - 1.60",4.3,CARD,8205250819291670
06/09/2021 09:17,Uppingham,Tammara Moscato,Regular Mocha - 2.30,2.3,CARD,8292110162470601
06/09/2021 09:18,Uppingham,Delphine Gillespie,"Regular Flavoured latte - Caramel - 2.55, Regular Flavoured latte - Caramel - 2.55, Regular Flavoured latte - Hazelnut - 2.55, Regular Mocha - 2.30, Large Smoothies - Berry Beautiful - 2.50",12.45,CASH,
06/09/2021 09:19,Uppingham,Randall Loftis,"Large Flavoured latte - Hazelnut - 2.85, Large Flavoured latte - Hazelnut - 2.85",5.7,CARD,9167601938037598
06/09/2021 09:20,Uppingham,Mary Messer,"Large Flavoured hot chocolate - Vanilla - 2.90, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured latte - Hazelnut - 2.55",8.3,CASH,
