07/09/2021 09:00,Birmingham,Jeffrey Shea,"Regular Cortado - 2.05, Large Speciality Tea - English breakfast - 1.60",3.65,CARD,3410846100388624
07/09/2021 09:03,Birmingham,Jane Egnew,"Regular Flavoured hot chocolate - Caramel - 2.60, Large Speciality Tea - Camomile - 1.60, Regular Chai latte - 2.30, Large Red Label tea - 1.80, Regular Chai latte - 2.30",10.6,CARD,8486315655384270
07/09/2021 09:06,Birmingham,Brian Hill,"Regular Flavoured hot chocolate - Caramel - 2.60, Large Flavoured hot chocolate - Caramel - 2.90, Large Red Label tea - 1.80, Regular Speciality Tea - Camomile - 1.30",8.6,CARD,5164533194695795
07/09/2021 09:09,Birmingham,Juan Castillo,"Regular Speciality Tea - Camomile - 1.30, Regular Flavoured hot chocolate - Caramel - 2.60",3.9,CASH,
07/09/2021 09:12,Birmingham,Irene Machado,"Regular Red Label tea - 1.20, Regular Speciality Tea - Camomile - 1.30, Large Flavoured hot chocolate - Caramel - 2.90, Regular Speciality Tea - English breakfast - 1.30",6.7,CASH,
07/09/2021 09:15,Birmingham,Theron Kelleher,Regular Speciality Tea - English breakfast - 1.30,1.3,CASH,
07/09/2021 09:18,Birmingham,Lloyd Compton,"Regular Red Label tea - 1.20, Regular Speciality Tea - English breakfast - 1.30",2.5,CARD,1290639039424564
07/09/2021 09:22,Birmingham,Dawn Rubens,"Large Red Label tea - 1.80, Large Chai latte - 2.60",4.4,CARD,9800907571538219
07/09/2021 09:25,Birmingham,Marianela Mcgurr,"Large Cortado - 2.35, Large Cortado - 2.35",4.7,CASH,
07/09/2021 09:28,Birmingham,Pearl Jephson,"Regular Speciality Tea - English breakfast - 1.30, Large Cortado - 2.35, Regular Speciality Tea - Camomile - 1.30, Large Chai latte - 2.60",7.55,CASH,
07/09/2021 09:31,Birmingham,Daniel Ahern,"Large Flavoured hot chocolate - Caramel - 2.90, Large Speciality Tea - English breakfast - 1.60, Large Speciality Tea - English breakfast - 1.60",6.1,CARD,1125255938469413
07/09/2021 09:34,Birmingham,Debra Fleming,"Regular Red Label tea - 1.20, Regular Cortado - 2.05, Regular Cortado - 2.05",5.3,CARD,5135648265121398
