01/09/2021 09:00,Chesterfield,Barry Gandolfi,"Regular Latte - 2.15, Large Latte - 2.45, Regular Flavoured latte - Hazelnut - 2.55",7.15,CASH,
01/09/2021 09:02,Chesterfield,Wayne Clark,Regular Flat white - 2.15,2.15,CARD,5353919270138111
01/09/2021 09:04,Chesterfield,Melissa Farias,"Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Hazelnut - 3.25",6.5,CASH,
01/09/2021 09:06,Chesterfield,Vincent Hakimian,Regular Flavoured iced latte - Hazelnut - 2.75,2.75,CARD,2766321025599846
01/09/2021 09:08,Chesterfield,Donald Ortiz,"Large Flavoured iced latte - Hazelnut - 3.25, Large Latte - 2.45, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Vanilla - 2.75, Large Flat white - 2.45",14.15,CARD,4924075800124616
01/09/2021 09:10,Chesterfield,Laura Lefebvre,Large Latte - 2.45,2.45,CARD,7796112777170160
01/09/2021 09:12,Chesterfield,Myrtle Williams,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Vanilla - 2.75",11.6,CARD,8804051251437233
01/09/2021 09:14,Chesterfield,Imelda Mumaw,"Regular Flavoured latte - Hazelnut - 2.55, Regular Flat white - 2.15",4.7,CARD,1285029707722573
01/09/2021 09:17,Chesterfield,Alan Hodde,"Large Latte - 2.45, Large Flavoured iced latte - Vanilla - 3.25",5.7,CASH,
01/09/2021 09:19,Chesterfield,Hazel Lachance,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15",4.9,CARD,6782244194694109
01/09/2021 09:21,Chesterfield,Margaretta Harkin,"Large Flat white - 2.45, Large Flavoured iced latte - Vanilla - 3.25",5.7,CARD,5167203547825850
01/09/2021 09:23,Chesterfield,Paul Soos,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flat white - 2.15, Regular Flat white - 2.15",7.05,CARD,4400483885964787
01/09/2021 09:25,Chesterfield,Kimberly Stephenson,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75",5.5,CARD,4387725690282377
01/09/2021 09:27,Chesterfield,Randy Gordon,"Regular Latte - 2.15, Large Flavoured iced latte - Caramel - 3.25, Regular Latte - 2.15, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Hazelnut - 3.25",14.05,CASH,
01/09/2021 09:29,Chesterfield,Ron Shaw,Regular Flavoured iced latte - Hazelnut - 2.75,2.75,CASH,
01/09/2021 09:32,Chesterfield,Karyn Robertson,"Regular Latte - 2.15, Large Flat white - 2.45, Regular Latte - 2.15",6.75,CARD,1097188531647363
01/09/2021 09:34,Chesterfield,Clementina Driver,Large Flavoured iced latte - Vanilla - 3.25,3.25,CARD,3075210110211185
01/09/2021 09:36,Chesterfield,Samuel North,"Large Flavoured iced latte - Caramel - 3.25, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Hazelnut - 3.25",9.35,CARD,7511242023965606
01/09/2021 09:38,Chesterfield,Jennifer Berg,Large Flat white - 2.45,2.45,CARD,1845043490078697
01/09/2021 09:40,Chesterfield,Ricky Hedman,"Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flat white - 2.15, Regular Flavoured latte - Hazelnut - 2.55",13.95,CARD,2577488589370351
01/09/2021 09:42,Chesterfield,Christina Lopez,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured latte - Hazelnut - 2.55",5.8,CASH,
01/09/2021 09:44,Chesterfield,Marjorie Rains,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",6.0,CASH,
01/09/2021 09:46,Chesterfield,Shannon Bucher,"Large Latte - 2.45, Large Flat white - 2.45",4.9,CASH,
01/09/2021 09:49,Chesterfield,Esther Wolfrum,"Large Flat white - 2.45, Large Latte - 2.45, Large Latte - 2.45",7.35,CARD,7724166061001979
01/09/2021 09:51,Chesterfield,Leonard Ave,Large Flavoured iced latte - Vanilla - 3.25,3.25,CARD,6008927504761889
