05/09/2021 09:00,Longridge,Daniel Rogers,"Regular Smoothies - Glowing Greens - 2.00, Large Flavoured iced latte - Caramel - 3.25",5.25,CASH,
05/09/2021 09:01,Longridge,Pamela Piirto,"Large Glass of milk - 1.10, Regular Smoothies - Glowing Greens - 2.00",3.1,CASH,
05/09/2021 09:02,Longridge,Esther Velasco,"Large Flavoured iced latte - Caramel - 3.25, Regular Frappes - Strawberries & Cream - 2.75",6.0,CARD,3364475556459303
05/09/2021 09:03,Longridge,Henry Williams,"Regular Speciality Tea - Earl Grey - 1.30, Large Glass of milk - 1.10, Regular Speciality Tea - Earl Grey - 1.30, Large Frappes - Strawberries & Cream - 3.25, Regular Frappes - Strawberries & Cream - 2.75",9.7,CARD,8194017700490328
05/09/2021 09:04,Longridge,Jacquelyn Day,"Large Speciality Tea - Earl Grey - 1.60, Large Frappes - Strawberries & Cream - 3.25, Large Mocha - 2.70, Regular Mocha - 2.30",9.85,CARD,2816305075685592
05/09/2021 09:05,Longridge,James Littman,"Regular Glass of milk - 0.70, Large Smoothies - Glowing Greens - 2.50, Large Mocha - 2.70",5.9,CARD,6338530276446414
05/09/2021 09:06,Longridge,Wanda Robles,"Regular Smoothies - Glowing Greens - 2.00, Large Glass of milk - 1.10, Large Flavoured iced latte - Caramel - 3.25",6.35,CARD,5700346798393492
05/09/2021 09:07,Longridge,Dwayne Roldan,Regular Frappes - Strawberries & Cream - 2.75,2.75,CARD,3043654224549586
05/09/2021 09:08,Longridge,Deborah Leandry,"Regular Flavoured iced latte - Caramel - 2.75, Regular Glass of milk - 0.70, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Caramel - 3.25",12.7,CASH,
05/09/2021 09:09,Longridge,Steven Harris,"Large Flavoured iced latte - Caramel - 3.25, Regular Speciality Tea - Earl Grey - 1.30, Regular Smoothies - Glowing Greens - 2.00, Regular Mocha - 2.30, Regular Mocha - 2.30",11.15,CARD,5875709620418310
05/09/2021 09:10,Longridge,Albert Heavilin,"Large Glass of milk - 1.10, Regular Glass of milk - 0.70, Regular Glass of milk - 0.70, Regular Glass of milk - 0.70",3.2,CARD,8580481823079950
05/09/2021 09:11,Longridge,Margaret Rodgers,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Caramel - 3.25",6.0,CARD,5727351574547967
