07/09/2021 09:00,Longridge,Hazel Salinas,"Large Flavoured iced latte - Caramel - 3.25, Large Speciality Tea - Earl Grey - 1.60, Regular Glass of milk - 0.70, Large Mocha - 2.70",8.25,CARD,5842041348148671
07/09/2021 09:01,Longridge,Sarah Owen,Large Mocha - 2.70,2.7,CARD,9406133637084791
07/09/2021 09:02,Longridge,Mark Mcdougald,"Regular Frappes - Strawberries & Cream - 2.75, Regular Frappes - Strawberries & Cream - 2.75, Regular Mocha - 2.30, Large Smoothies - Glowing Greens - 2.50",10.3,CARD,2088690942058511
07/09/2021 09:03,Longridge,Brandon Harlan,Regular Speciality Tea - Earl Grey - 1.30,1.3,CARD,9263704745953520
07/09/2021 09:04,Longridge,Alison Baltazar,"Large Smoothies - Glowing Greens - 2.50, Large Flavoured iced latte - Caramel - 3.25",5.75,CASH,
07/09/2021 09:05,Longridge,Dennis Bowman,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,6755442419575700
07/09/2021 09:06,Longridge,Heather Hansberry,"Regular Flavoured iced latte - Caramel - 2.75, Large Glass of milk - 1.10, Large Flavoured iced latte - Caramel - 3.25",7.1,CARD,5972655869781671
07/09/2021 09:07,Longridge,Sandra Wray,"Regular Flavoured iced latte - Caramel - 2.75, Regular Glass of milk - 0.70, Large Speciality Tea - Earl Grey - 1.60",5.05,CARD,3534178104478070
07/09/2021 09:08,Longridge,Patty Fraction,"Regular Frappes - Strawberries & Cream - 2.75, Regular Speciality Tea - Earl Grey - 1.30, Large Frappes - Strawberries & Cream - 3.25, Large Speciality Tea - Earl Grey - 1.60",8.9,CARD,7900920365366647
07/09/2021 09:09,Longridge,Barbara Bair,"Large Speciality Tea - Earl Grey - 1.60, Regular Speciality Tea - Earl Grey - 1.30",2.9,CARD,1575773646346875
07/09/2021 09:10,Longridge,Herbert Blackwell,"Large Glass of milk - 1.10, Regular Glass of milk - 0.70, Regular Flavoured iced latte - Caramel - 2.75",4.55,CARD,2704784433835103
07/09/2021 09:11,Longridge,Oscar Angel,"Regular Mocha - 2.30, Large Smoothies - Glowing Greens - 2.50",4.8,CARD,2559378407183917
07/09/2021 09:13,Longridge,Phillip Duncan,"Large Flavoured iced latte - Caramel - 3.25, Regular Glass of milk - 0.70, Regular Flavoured iced latte - Caramel - 2.75, Regular Smoothies - Glowing Greens - 2.00, Large Flavoured iced latte - Caramel - 3.25",11.95,CARD,9223210706495836
