27/08/2021 08:00,London Brixton,Randy Ward,"Large Hot chocolate - 2.90, Large Smoothies - Glowing Greens - 2.50, Large Cappuccino - 2.45, Large Cappuccino - 2.45",10.3,CARD,9487338804166442
27/08/2021 08:00,London Brixton,Marsha Young,Regular Speciality Tea - Earl Grey - 1.30,1.3,CARD,2354662997944019
27/08/2021 08:01,London Brixton,Leonard Wright,"Regular Smoothies - Glowing Greens - 2.00, Regular Espresso - 1.50",3.5,CASH,
27/08/2021 08:02,London Brixton,Karla Pedro,Regular Hot chocolate - 2.20,2.2,CASH,
27/08/2021 08:03,London Brixton,Maria Preston,"Large Speciality Tea - Earl Grey - 1.60, Regular Speciality Tea - Earl Grey - 1.30, Large Cappuccino - 2.45",5.35,CARD,6757199396475208
27/08/2021 08:04,London Brixton,Zachary Evans,Large Cappuccino - 2.45,2.45,CARD,1895782643227562
27/08/2021 08:05,London Brixton,Joy Foster,Regular Speciality Tea - Earl Grey - 1.30,1.3,CARD,9036294533334863
27/08/2021 08:06,London Brixton,Derrick Johnson,"Regular Smoothies - Glowing Greens - 2.00, Regular Smoothies - Glowing Greens - 2.00, Large Frappes - Strawberries & Cream - 3.25, Large Smoothies - Glowing Greens - 2.50",9.75,CARD,6750071218595784
27/08/2021 08:07,London Brixton,Richard Lamb,"Regular Iced americano - 2.15, Regular Speciality Tea - Earl Grey - 1.30",3.45,CARD,1633178172011116
27/08/2021 08:08,London Brixton,Christina Barlowe,"Large Frappes - Strawberries & Cream - 3.25, Large Hot chocolate - 2.90, Regular Frappes - Strawberries & Cream - 2.75",8.9,CARD,2304413538829805
27/08/2021 08:09,London Brixton,Jamie Brewer,"Regular Smoothies - Glowing Greens - 2.00, Large Smoothies - Glowing Greens - 2.50, Large Speciality Tea - Earl Grey - 1.60, Large Cappuccino - 2.45",8.55,CASH,
27/08/2021 08:10,London Brixton,Renee Ng,Large Smoothies - Carrot Kick - 2.50,2.5,CARD,7331743063650844
27/08/2021 08:11,London Brixton,Stacey Fava,"Large Cappuccino - 2.45, Large Hot chocolate - 2.90, Regular Hot chocolate - 2.20, Regular Speciality Tea - Earl Grey - 1.30, Large Frappes - Strawberries & Cream - 3.25",12.1,CARD,3092367847083649
27/08/2021 08:12,London Brixton,Thelma Stepler,"Regular Speciality Tea - Earl Grey - 1.30, Large Frappes - Strawberries & Cream - 3.25, Regular Smoothies - Glowing Greens - 2.00",6.55,CARD,3302901277736618
27/08/2021 08:13,London Brixton,Rena Glenn,"Large Hot chocolate - 2.90, Regular Smoothies - Carrot Kick - 2.00, Regular Smoothies - Glowing Greens - 2.00",6.9,CARD,9812985759332391
27/08/2021 08:14,London Brixton,Peter Golden,"Regular Iced americano - 2.15, Large Hot chocolate - 2.90",5.05,CARD,6495987265046014
27/08/2021 08:15,London Brixton,James Roland,"Large Smoothies - Glowing Greens - 2.50, Regular Iced americano - 2.15",4.65,CASH,
27/08/2021 08:16,London Brixton,Peter Beadle,"Large Iced americano - 2.50, Regular Hot chocolate - 2.20, Regular Frappes - Strawberries & Cream - 2.75, Regular Smoothies - Glowing Greens - 2.00",9.45,CASH,
27/08/2021 08:17,London Brixton,John Rutkowski,Regular Cappuccino - 2.15,2.15,CARD,8399152754949663
27/08/2021 08:18,London Brixton,William Preston,Large Smoothies - Glowing Greens - 2.50,2.5,CASH,
27/08/2021 08:19,London Brixton,Kelly Miller,"Regular Cappuccino - 2.15, Large Iced americano - 2.50, Regular Speciality Tea - Earl Grey - 1.30, Large Frappes - Strawberries & Cream - 3.25",9.2,CARD,7241771224402894
27/08/2021 08:20,London Brixton,Sam Griffin,"Large Cappuccino - 2.45, Regular Iced americano - 2.15",4.6,CASH,
27/08/2021 08:21,London Brixton,Kenneth Griffin,"Regular Frappes - Strawberries & Cream - 2.75, Large Iced americano - 2.50, Regular Hot chocolate - 2.20",7.45,CARD,2321691394171774
27/08/2021 08:22,London Brixton,Lavinia Herrick,Regular Cappuccino - 2.15,2.15,CARD,6643273043377682
27/08/2021 08:23,London Brixton,Richard Rodgers,"Regular Hot chocolate - 2.20, Regular Speciality Tea - Earl Grey - 1.30, Large Hot chocolate - 2.90, Large Speciality Tea - Earl Grey - 1.60",8.0,CARD,9690721629977228
